window,frame,budget,slots,scenario,contrast,estimate,ci_low,ci_high,ci90_low,ci90_high,within_five,ci95_half_width,passes_original_precision_gate
two_year,with_2020,1,78,missing_pool_mean,variance minus lottery,1.0759008339275695,-3.812289257861318,7.625416515445178,-2.9886215620322556,6.64743709061022,False,5.718852886653248,False
two_year,with_2020,1,78,missing_pool_mean,D2 minus lottery,2.2201261105208374,-3.690176808210328,6.043655754214651,-3.036737941608504,5.294882455887118,False,4.8669162812124895,True
two_year,with_2020,1,78,missing_pool_mean,max_resid minus lottery,-0.3335426244323827,-4.51527814387104,5.928956179371509,-3.723494531122239,5.013465699475571,False,5.2221171616212745,False
two_year,with_2020,1,78,missing_pool_mean,mean minus D2,5.045431509537089,-1.764529105220466,12.560540068369015,-0.8793909840463413,11.352277419566203,False,7.162534586794741,False
two_year,with_2020,1,78,missing_pool_mean,variance minus D2,-1.144225276593268,-5.414955698160614,6.771285741961606,-4.350750597143395,5.8878254062720545,False,6.09312072006111,False
two_year,with_2020,1,78,missing_zero_citation_percentile,mean minus lottery,9.693635429197606,2.5792344579772406,14.349682272327092,3.5014994183226684,13.346830396367963,False,5.885223907174925,False
two_year,with_2020,1,78,missing_zero_citation_percentile,max minus lottery,6.361257058166487,1.0097296741113604,13.12326211429111,1.9049576373277741,12.164417125089491,False,6.056766220089875,False
two_year,with_2020,1,78,missing_zero_citation_percentile,variance minus lottery,2.837400187439677,-2.6573697028911036,9.993083994313716,-1.7703841788581798,8.929116791835,False,6.32522684860241,False
two_year,with_2020,1,78,missing_zero_citation_percentile,D2 minus lottery,0.07147961975047679,-6.383555453655956,4.791462943178715,-5.679974781596056,3.9158316315764012,False,5.587509198417335,False
two_year,with_2020,1,78,missing_zero_citation_percentile,max_resid minus lottery,-1.5882507278258444,-5.998828511530847,5.93482269346639,-5.1147937902199,4.954016431213057,False,5.966825602498618,False
two_year,with_2020,1,78,missing_zero_citation_percentile,mean minus D2,9.62215580944713,0.880966191731565,17.632238367877363,2.343268728974904,15.988349820066714,False,8.375636088072898,False
two_year,with_2020,1,78,missing_zero_citation_percentile,variance minus D2,2.7659205676892,-2.5305649880416463,11.659386121614085,-1.3464956504178769,10.384451815444573,False,7.094975554827866,False
two_year,with_2020,2,154,observed_only,mean minus lottery,8.66253506777393,3.8800590681161156,13.883610465684063,4.803574474359048,13.14522099352788,False,5.001775698783973,False
two_year,with_2020,2,154,observed_only,max minus lottery,9.105424676229717,3.527210992722754,13.587554230291179,4.4146097116221465,12.84043663786963,False,5.0301716187842125,False
two_year,with_2020,2,154,observed_only,variance minus lottery,2.8176119918036377,-2.3071598330447816,7.858414212834477,-1.641629340155373,6.9427354759043,False,5.0827870229396295,False
two_year,with_2020,2,154,observed_only,D2 minus lottery,0.6860878534536212,-4.733116642876085,5.672577243837571,-3.980926712762995,4.813324844125378,True,5.202846943356828,False
two_year,with_2020,2,154,observed_only,max_resid minus lottery,3.0430784940677,-3.1977300233888517,7.371544194314046,-2.274430592272262,6.461729643268984,False,5.284637108851449,False
two_year,with_2020,2,154,observed_only,mean minus D2,7.976447214320309,1.1603888499260466,16.003775039727238,2.596511098668155,14.901499145117393,False,7.421693094900595,False
two_year,with_2020,2,154,observed_only,variance minus D2,2.1315241383500165,-3.8812558375535917,8.119584926592418,-2.8721567623776276,7.101857444327984,False,6.000420382073005,False
two_year,with_2020,2,154,missing_percentile_0,mean minus lottery,9.686179029679032,5.698463560507887,15.646356136110946,6.564159325876667,14.850077461372244,False,4.97394628780153,True
two_year,with_2020,2,154,missing_percentile_0,max minus lottery,8.68701355431346,3.535383531286011,13.469089019035628,4.297010650082802,12.65405510909297,False,4.966852743874808,True
two_year,with_2020,2,154,missing_percentile_0,variance minus lottery,3.360261839150674,-1.5136369070766087,8.05691655991499,-0.7496680636784486,7.2901954777288935,False,4.7852767334958,True
two_year,with_2020,2,154,missing_percentile_0,D2 minus lottery,0.3753925993178022,-4.515679558992336,5.104670931116087,-3.7862600066220513,4.16925300436379,True,4.810175245054212,True
two_year,with_2020,2,154,missing_percentile_0,max_resid minus lottery,1.7469495275895497,-3.430215836143785,5.900139374370917,-2.793861059764684,5.015581270906191,False,4.665177605257351,True
two_year,with_2020,2,154,missing_percentile_0,mean minus D2,9.31078643036123,3.6317232205671344,17.253325672030826,4.708594050994929,16.305173295787252,False,6.810801225731845,False
two_year,with_2020,2,154,missing_percentile_0,variance minus D2,2.9848692398328716,-2.305334054730057,8.475293173465703,-1.2855573853034978,7.7395817684390815,False,5.39031361409788,False
two_year,with_2020,2,154,missing_pool_mean,mean minus lottery,6.609448745593589,2.8965850015363284,10.857785673698231,3.653732452751728,10.227853706843028,False,3.9806003360809514,True
two_year,with_2020,2,154,missing_pool_mean,max minus lottery,6.70408092578959,2.5094717248590244,10.153060212435873,3.164722818998729,9.49751826229903,False,3.8217942437884247,True
two_year,with_2020,2,154,missing_pool_mean,variance minus lottery,1.9529369931454568,-1.8676861211261842,5.579070797794029,-1.3764191081156805,4.973390166015447,True,3.7233784594601067,True
two_year,with_2020,2,154,missing_pool_mean,D2 minus lottery,0.46564073089849956,-3.33199254134668,3.968046141744583,-2.8458450710103134,3.3814542079336287,True,3.6500193415456312,True
two_year,with_2020,2,154,missing_pool_mean,max_resid minus lottery,2.0700525700807404,-2.3009858460324764,5.082247326292757,-1.6519061191870594,4.458855208486988,True,3.691616586162617,True
two_year,with_2020,2,154,missing_pool_mean,mean minus D2,6.1438080146950895,1.2601175914882068,12.264343658582915,2.2289643573155558,11.37019399383541,False,5.502113033547354,False
two_year,with_2020,2,154,missing_pool_mean,variance minus D2,1.4872962622469572,-2.8061274965227527,5.788839164206259,-2.1436015237131936,5.056449695299773,False,4.297483330364505,True
two_year,with_2020,2,154,missing_zero_citation_percentile,mean minus lottery,8.368660026504429,4.690067865135074,13.529728614919552,5.358603582656736,12.831052118469639,False,4.419830374892239,True
two_year,with_2020,2,154,missing_zero_citation_percentile,max minus lottery,7.790881923203941,3.3959090233174587,11.770239131150845,3.85605109543144,11.186853418158941,False,4.187165053916694,True
two_year,with_2020,2,154,missing_zero_citation_percentile,variance minus lottery,2.722715479949194,-1.5130385667831432,6.750809273711873,-0.8979611447822595,6.069125898600834,False,4.131923920247508,True
two_year,with_2020,2,154,missing_zero_citation_percentile,D2 minus lottery,0.4258287138462862,-3.6742546419164803,4.51187218397843,-3.047273082988463,3.7029197869708925,True,4.093063412947455,True
two_year,with_2020,2,154,missing_zero_citation_percentile,max_resid minus lottery,1.8489969000587578,-2.798267178091182,5.341729632448533,-2.20585939945013,4.596128751187132,True,4.069998405269857,True
two_year,with_2020,2,154,missing_zero_citation_percentile,mean minus D2,7.942831312658143,2.87448201762047,14.77615499263202,3.8904958165147563,13.917612341243979,False,5.950836487505775,False
two_year,with_2020,2,154,missing_zero_citation_percentile,variance minus D2,2.296886766102908,-2.384990356030431,6.952570218471815,-1.4869637317405413,6.310451424828443,False,4.668780287251122,True
two_year,with_2020,5,379,observed_only,mean minus lottery,7.778321255055467,4.614663241106087,10.674576591420346,5.067006658272996,10.160543011390894,False,3.029956675157129,True
two_year,with_2020,5,379,observed_only,max minus lottery,6.413127660160306,3.2383370017477078,9.405081476443048,3.668957206305131,8.888838769758134,False,3.08337223734767,True
two_year,with_2020,5,379,observed_only,variance minus lottery,1.9059161005331475,-1.064328729020966,5.3872613896796,-0.5746978882336694,4.836008995403641,True,3.225795059350283,True
two_year,with_2020,5,379,observed_only,D2 minus lottery,-2.6999481916169046,-5.870880628349508,0.7164354913624007,-5.316168206059688,0.147312778750207,False,3.2936580598559546,True
two_year,with_2020,5,379,observed_only,max_resid minus lottery,0.27652884896765073,-2.9414953888357354,3.1157871910100066,-2.4787356794599886,2.678462701977216,True,3.028641289922871,True
two_year,with_2020,5,379,observed_only,mean minus D2,10.478269446672371,5.834303448773422,14.84897665445007,6.640515582802574,14.028495647235617,False,4.507336602838324,True
two_year,with_2020,5,379,observed_only,variance minus D2,4.605864292150052,1.318556597120815,8.410016929885625,1.8465021229583147,7.781428748578656,False,3.545730166382405,True
two_year,with_2020,5,379,missing_percentile_0,mean minus lottery,9.57107700168783,6.569062820029384,12.681386808154308,7.029980066630751,12.177041838166522,False,3.056161994062462,True
two_year,with_2020,5,379,missing_percentile_0,max minus lottery,7.328458046895118,4.339316414809135,10.491985117337444,4.8185326380113045,10.028320141825628,False,3.0763343512641548,True
two_year,with_2020,5,379,missing_percentile_0,variance minus lottery,2.115399092052254,-0.7342160723949339,5.21511839397886,-0.3312787795763983,4.79272078332597,True,2.9746672331868966,True
two_year,with_2020,5,379,missing_percentile_0,D2 minus lottery,-3.8632184779392738,-6.422450266078596,-0.7182024692451598,-6.005294461610549,-1.2919782158744644,False,2.852123898416718,True
