budget_pct,slots,rule,scenario,resolved_selected,coverage,mean_percentile,ci_low,ci_high,difference_lottery,difference_ci_low,difference_ci_high
1,32,lottery,missing_zero_citation_percentile,27.09580713870153,0.8467439730844228,37.4043555116962,36.85123269388787,37.980258913595016,0.0,0.0,0.0
2,62,D2,observed_only,50.0,0.8064516129032258,42.92575811216963,34.77902478463251,49.75693911918157,1.6978958089718432,-6.588038014304871,8.503897193970761
2,62,D2,missing_percentile_0,50.0,0.8064516129032258,34.61754686465293,26.773503788856235,41.71967632040742,-0.13193781049691466,-7.908383703408107,6.958533142231305
2,62,D2,missing_pool_mean,50.0,0.8064516129032258,43.033768398698996,36.59453363008044,48.45415122757369,1.4256968429813526,-5.068514343034809,6.8107467073349035
2,62,D2,missing_zero_citation_percentile,50.0,0.8064516129032258,37.94072696074052,30.844272855334214,44.15650932897431,0.5300642325591625,-6.536917286679136,6.781272766345549
2,62,mean,observed_only,52.0,0.8387096774193549,52.234503107794964,46.957757468956935,61.327487637647565,11.006640804597176,5.734548872551188,20.088876512238247
2,62,mean,missing_percentile_0,52.0,0.8387096774193549,43.809583251699,38.85370420516856,53.874941629599626,9.060098576549159,4.188694505682048,19.0813013625717
2,62,mean,missing_pool_mean,52.0,0.8387096774193549,50.92705044275097,46.54284595670006,58.92691497438287,9.318978887033325,4.9637058346546485,17.18979814358404
2,62,mean,missing_zero_citation_percentile,52.0,0.8387096774193549,46.57794719741954,42.06582884997398,55.81072074891055,9.167284469238183,4.793664625263522,18.304201486672635
2,62,variance,observed_only,55.0,0.8870967741935484,41.128006373684336,33.47339953766683,49.03905725480436,-0.09985592951345268,-7.714270261134212,7.8271658520779495
2,62,variance,missing_percentile_0,55.0,0.8870967741935484,36.48452178310707,28.105146374525436,43.34589454143215,1.7350371079572255,-6.561921295327995,8.502648910290125
2,62,variance,missing_pool_mean,55.0,0.8870967741935484,41.36756541267373,34.692300178586386,48.4322432755174,-0.24050614304391615,-6.883790130505057,6.6942945392772275
2,62,variance,missing_zero_citation_percentile,55.0,0.8870967741935484,38.391829543621476,31.061361744251982,44.843713314079544,0.981166815440119,-6.374833981395484,7.423425129945707
2,62,max,observed_only,49.0,0.7903225806451613,53.91008281258918,45.08081039239604,61.07898107581516,12.682220509391392,3.8193506965945314,19.694085006456316
2,62,max,missing_percentile_0,49.0,0.7903225806451613,42.60635577123983,35.04335003124496,49.97928933620647,7.856871096089989,0.25290630804748765,15.144376119279334
2,62,max,missing_pool_mean,49.0,0.7903225806451613,51.75987971543768,44.72399535873423,57.491526404882855,10.151808159720034,3.172982809820227,15.811182742785649
2,62,max,missing_zero_citation_percentile,49.0,0.7903225806451613,46.174681899186574,39.01420327431076,52.67080290554497,8.764019171005216,1.548355941426444,15.23442850248674
2,62,max_resid,observed_only,51.0,0.8225806451612904,43.063095210600096,35.6655475383906,50.83380320000845,1.8352329074023075,-5.595827508030657,9.551487286584385
2,62,max_resid,missing_percentile_0,51.0,0.8225806451612904,35.4228686409775,28.134691904578933,42.95693915052656,0.6733839658276537,-6.555771918680391,8.269315245821025
2,62,max_resid,missing_pool_mean,51.0,0.8225806451612904,43.05371574279523,37.12158087471169,49.573303904298044,1.4456441870775834,-4.462767823089645,7.913721267976421
2,62,max_resid,missing_zero_citation_percentile,51.0,0.8225806451612904,38.40697497829015,31.807707656281746,45.42297853101457,0.9963122501087938,-5.462931497913007,8.072988089167135
2,62,lottery,observed_only,52.25757362860362,0.8428640907839294,41.22786230319779,40.63177085843167,41.82267801583217,0.0,0.0,0.0
2,62,lottery,missing_percentile_0,52.25757362860362,0.8428640907839294,34.749484675149844,34.121079364972026,35.418417152196874,0.0,0.0,0.0
2,62,lottery,missing_pool_mean,52.25757362860362,0.8428640907839294,41.60807155571764,40.95689588437223,42.26892417473032,0.0,0.0,0.0
2,62,lottery,missing_zero_citation_percentile,52.25757362860362,0.8428640907839294,37.41066272818136,36.854774773413084,37.98740678049014,0.0,0.0,0.0
5,151,D2,observed_only,116.0,0.7682119205298014,38.727752318580436,33.928087513887704,43.506547365981746,-2.516940960916024,-7.21709826289263,2.3221925168378243
5,151,D2,missing_percentile_0,116.0,0.7682119205298014,29.75112098645914,25.623871731292553,34.458886507280994,-4.871805755033055,-9.10774382189947,-0.19894031853122884
5,151,D2,missing_pool_mean,116.0,0.7682119205298014,39.83762298588936,36.07028905553103,43.52535753483428,-1.7952421214622802,-5.4410893279259165,1.9278240925654246
5,151,D2,missing_zero_citation_percentile,116.0,0.7682119205298014,33.65330452868061,29.843951749656945,37.92056994117151,-3.6894127612574863,-7.488937637620941,0.5416425351280288
5,151,mean,observed_only,131.0,0.8675496688741722,53.136059183457775,48.10162570408788,57.44447993351886,11.891365903961315,6.955108533217519,16.179687708336196
5,151,mean,missing_percentile_0,131.0,0.8675496688741722,46.09817054988721,40.94765001201919,50.25340501112274,11.475243808395014,6.524596773971157,15.655817358205304
5,151,mean,missing_pool_mean,131.0,0.8675496688741722,51.88251555163009,47.42142033009357,55.532501842343244,10.249650444278451,5.888827535206266,13.933205262194724
5,151,mean,missing_zero_citation_percentile,131.0,0.8675496688741722,48.32042019298781,43.59924915537302,52.266668248791255,10.977702903049718,6.314634401432744,14.903146295544033
5,151,variance,observed_only,126.0,0.8344370860927153,43.2078003374797,38.56854516941605,48.554783120483506,1.963107057983244,-2.643175537875877,7.218815808927594
5,151,variance,missing_percentile_0,126.0,0.8344370860927153,36.054191010082405,31.463429779462476,41.438540871380184,1.431264268590212,-3.0884188431733994,6.651702167896814
5,151,variance,missing_pool_mean,126.0,0.8344370860927153,43.218289262193274,39.39760236311923,47.72673565226252,1.5854241548416326,-2.214566663474987,6.009777286907884
5,151,variance,missing_zero_citation_percentile,126.0,0.8344370860927153,38.81969531631267,34.611473831885405,43.75014876968134,1.4769780263745744,-2.727004723842772,6.370631512009969
5,151,max,observed_only,126.0,0.8344370860927153,51.13952341419355,46.617202608584854,56.480643165283766,9.894830134697088,5.310431981564282,15.251232389592218
5,151,max,missing_percentile_0,126.0,0.8344370860927153,42.67271490190984,37.66830512031357,47.799207343359846,8.049788160417648,3.113039731716821,13.04286613938438
5,151,max,missing_pool_mean,126.0,0.8344370860927153,49.877537465666556,46.01724618423782,54.31208821608139,8.244672358314915,4.38437227245623,12.663684567433817
5,151,max,missing_zero_citation_percentile,126.0,0.8344370860927153,45.45076168557307,40.9597005222835,50.094590321699584,8.108044395634977,3.679461359307255,12.704762510731118
5,151,max_resid,observed_only,126.0,0.8344370860927153,44.049441647451125,38.63394552522131,48.29118065868349,2.804748367954666,-2.4993326112537044,7.014607396389848
5,151,max_resid,missing_percentile_0,126.0,0.8344370860927153,36.75648773231021,31.809620323501882,41.27609234724812,2.133560990818019,-2.6588777801656964,6.581626946601379
5,151,max_resid,missing_pool_mean,126.0,0.8344370860927153,43.92058598442107,39.38906686064704,47.50049847497923,2.2877208770694324,-2.153396847663483,5.883232828016839
5,151,max_resid,missing_zero_citation_percentile,126.0,0.8344370860927153,39.52199203854046,34.84437438882401,43.603847880695724,2.179274748602367,-2.363486080110082,6.1343345457271985
5,151,lottery,observed_only,126.75720249723113,0.8394516721670936,41.24469327949646,40.645145782997254,41.84588792725466,0.0,0.0,0.0
5,151,lottery,missing_percentile_0,126.75720249723113,0.8394516721670936,34.62292674149219,33.98524232888181,35.29887030195509,0.0,0.0,0.0
5,151,lottery,missing_pool_mean,126.75720249723113,0.8394516721670936,41.63286510735164,40.97172533016318,42.30585273290455,0.0,0.0,0.0
5,151,lottery,missing_zero_citation_percentile,126.75720249723113,0.8394516721670936,37.34271728993809,36.78324286520958,37.926460733879466,0.0,0.0,0.0
10,301,D2,observed_only,243.0,0.8073089700996677,41.03175680301461,37.33511582253408,44.013217908084385,-0.21941254654181108,-3.8470660764225264,2.739003026216148
10,301,D2,missing_percentile_0,243.0,0.8073089700996677,33.12530532602176,29.94504715082659,36.20138755316852,-1.4847913735350318,-4.591042630902305,1.521386112206839
10,301,D2,missing_pool_mean,243.0,0.8073089700996677,41.536811147614614,38.53160197900079,44.01370882612348,-0.10292933095451673,-2.9716837426494056,2.286183481813782
10,301,D2,missing_zero_citation_percentile,243.0,0.8073089700996677,36.388110972011155,33.32009834950013,39.114156423606325,-0.949607023502935,-3.916770139016305,1.7110906495582352
10,301,mean,observed_only,266.0,0.8837209302325582,52.03189660400595,48.84574940593761,55.150787121609014,10.78072725444953,7.654649379043131,13.872815574868518
10,301,mean,missing_percentile_0,266.0,0.8837209302325582,45.98167606865643,42.6213987217796,49.17736307825798,11.371579369099635,8.066847041556741,14.379823890129476
10,301,mean,missing_pool_mean,266.0,0.8837209302325582,51.05723639167157,48.20523010400358,53.772214657136395,9.417495913102442,6.61149530274343,12.13494206503685
10,301,mean,missing_zero_citation_percentile,266.0,0.8837209302325582,47.93530127329673,44.8916430596453,50.85557589292584,10.59758327778264,7.613216414731482,13.367690017000617
10,301,variance,observed_only,257.0,0.8538205980066446,45.245806068017686,42.15288106376087,48.852472142949644,3.9946367184612654,0.9698215084250663,7.565557138725602
10,301,variance,missing_percentile_0,257.0,0.8538205980066446,38.631801194287526,35.369795023418,42.2756199609174,4.021704494730734,0.892494980779432,7.543128125493212
10,301,variance,missing_pool_mean,257.0,0.8538205980066446,45.000729983273864,42.334267704026615,48.09319584352587,3.360989504704733,0.7702548405246834,6.381951058989056
10,301,variance,missing_zero_citation_percentile,257.0,0.8538205980066446,41.11563517443055,38.121003852452574,44.494140873040166,3.7779171789164607,0.940800440078225,7.013077561029994
10,301,max,observed_only,250.0,0.8305647840531561,49.92314472709937,47.310094899793754,54.44736401204127,8.67197537754295,6.103561140472292,13.153939303267386
10,301,max,missing_percentile_0,250.0,0.8305647840531561,41.464405919517745,38.71018111120936,45.881608729125205,6.854309219960953,4.183144473043813,11.078681770567504
10,301,max,missing_pool_mean,250.0,0.8305647840531561,48.82397851853565,46.59586375249005,52.63647368936973,7.184238039966516,5.074551829490137,10.903184116446623
10,301,max,missing_zero_citation_percentile,250.0,0.8305647840531561,44.32828762248906,41.883843504292635,48.4159079138656,6.990569626974967,4.6154909181073425,10.975172313166492
10,301,max_resid,observed_only,251.0,0.8338870431893688,40.542794458423366,37.6538404280995,44.178124195365285,-0.7083748911330545,-3.5583419468786617,2.874003129701735
10,301,max_resid,missing_percentile_0,251.0,0.8338870431893688,33.80811099356899,31.021505408162817,37.40470014090407,-0.8019857059878035,-3.568946215479318,2.630984771711157
10,301,max_resid,missing_pool_mean,251.0,0.8338870431893688,41.05667360151589,38.64690342912647,44.149947295341526,-0.5830668770532412,-2.9331037544579948,2.4073551779054796
10,301,max_resid,missing_zero_citation_percentile,251.0,0.8338870431893688,36.634081647402375,34.13558172477994,39.953240155878234,-0.7036363481117149,-3.211797235035709,2.512315122185955
10,301,lottery,observed_only,252.5416678079846,0.8390088631494504,41.25116934955642,40.648755368796365,41.854472034864784,0.0,0.0,0.0
10,301,lottery,missing_percentile_0,252.5416678079846,0.8390088631494504,34.61009669955679,33.97125256476646,35.286255636337515,0.0,0.0,0.0
10,301,lottery,missing_pool_mean,252.5416678079846,0.8390088631494504,41.63974047856913,40.97737197937536,42.31491441861833,0.0,0.0,0.0
10,301,lottery,missing_zero_citation_percentile,252.5416678079846,0.8390088631494504,37.33771799551409,36.77749032767986,37.92309285670509,0.0,0.0,0.0
